Seq_1	Seq_2	Ka	Ks	Ka_Ks	EffectiveLen	AverageS-sites	AverageN-sites	cN	cS	pN	pS	Note
Pno01G007536.t1	Pno09G000820.t1	0.08866275130426389	0.2586943313476392	0.34273171291533605	2721.0	632.2500000000007	2088.749999999999	174.66666666666666	138.33333333333334	0.08362258128864954	0.21879530776327907	
Pno01G007566.t1	Pno09G000814.t2	0.019737981238030063	0.3494477278935751	0.05648335834663461	567.0	130.66666666666657	436.3333333333334	8.5	36.5	0.019480519480519477	0.27933673469387776	
Pno01G007567.t1	Pno09G000813.t1	0.4218212652657683	2.8230462471604363	0.14942060042057675	1086.0	252.75000000000028	833.2499999999998	268.8333333333333	185.16666666666669	0.3226322632263227	0.7326079788987794	
Pno01G007576.t1	Pno09G000812.t1	0.08276025804626919	0.4378942802033252	0.18899597868198129	561.0	118.58333333333319	442.4166666666668	34.666666666666664	39.333333333333336	0.07835750612168013	0.3316936050597334	
Pno01G007578.t1	Pno09G000805.t1	0.12808706384677032	0.35014348752586166	0.3658130692415343	768.0	176.33333333333354	591.6666666666665	69.66666666666666	49.333333333333336	0.11774647887323945	0.27977315689981064	
Pno01G007587.t1	Pno09G000765.t1	0.10952524179573282	0.3084742398126493	0.35505474253620845	747.0	164.7500000000001	582.2499999999999	59.333333333333336	41.666666666666664	0.10190353513668243	0.25290844714213434	
Pno01G007590.t1	Pno09G000758.t1	0.04617034072696833	0.35786278377845526	0.12901688250307508	900.0	211.41666666666697	688.583333333333	30.833333333333336	60.16666666666667	0.04477792569284766	0.28458809617658615	
Pno01G007591.t1	Pno09G000757.t1	0.07531824087744521	0.35268403463916165	0.2135572735933592	501.0	114.91666666666663	386.08333333333337	27.666666666666664	32.333333333333336	0.0716598316425642	0.2813633067440175	
Pno01G007612.t1	Pno09G000752.t1	0.12124666401761944	0.2618654524090869	0.4630113018047436	483.0	109.33333333333323	373.66666666666674	41.833333333333336	24.166666666666664	0.11195361284567348	0.22103658536585385	
Pno01G007621.t1	Pno09G000749.t1	0.05305342757796471	0.4963357162956981	0.10689020724504436	1425.0	349.5833333333328	1075.4166666666672	55.083333333333336	126.91666666666666	0.05122045718713675	0.36305125148986944	
Pno01G007645.t1	Pno09G000742.t1	0.19385359195341834	0.3622710752189869	0.5351064581577125	612.0	141.24999999999994	470.75000000000006	80.41666666666667	40.58333333333334	0.17082669499026376	0.28731563421828926	
Pno01G007646.t1	Pno09G000727.t1	0.09781955616853363	0.7462465894613327	0.1310820813789491	636.0	143.49999999999997	492.5	45.166666666666664	67.83333333333333	0.09170896785109983	0.47270615563298496	
Pno01G007709.t2	Pno09G000712.t1	0.15170505824498137	0.5494150367412504	0.2761210525740081	501.0	107.83333333333326	393.16666666666674	54.0	42.0	0.1373463331920305	0.38948995363214867	
Pno01G007729.t3	Pno09G000707.t1	0.15557373720371703	0.327479306559719	0.4750643295238158	1023.0	210.41666666666686	812.5833333333331	114.16666666666667	55.833333333333336	0.1404984104194442	0.26534653465346514	
Pno01G007733.t1	Pno09G000700.t1	0.2649192851477914	0.6211188901323783	0.42651944636771466	939.0	228.08333333333366	710.9166666666664	158.66666666666666	96.33333333333334	0.2231860274293753	0.42236024844720443	
Pno01G007734.t1	Pno09G000697.t1	0.14325778359261632	0.3508035141707513	0.408370434746804	516.0	124.91666666666661	391.08333333333337	51.0	35.0	0.1304069891327509	0.28018679119412954	
Pno01G007741.t1	Pno09G000691.t1	0.07493318316769615	0.323448173083805	0.2316698296771058	1593.0	372.9999999999994	1220.0000000000007	87.0	98.0	0.07131147540983603	0.2627345844504026	
Pno01G007746.t1	Pno09G000690.t1	0.033460941931651736	0.4391018750713168	0.07620314061791963	1311.0	287.33333333333354	1023.6666666666664	33.5	95.5	0.03272549658091828	0.3323665893271459	
Pno01G007753.t1	Pno09G000684.t1	0.055480846405925446	0.31386742069772533	0.17676522871533423	4128.0	927.3333333333378	3200.6666666666624	171.16666666666669	237.83333333333334	0.0534784419912519	0.2564701653486688	
Pno01G007761.t1	Pno09G000677.t1	0.03834700989195318	0.2594371262257087	0.147808490056244	780.0	191.50000000000006	588.5	22.0	42.0	0.037383177570093455	0.2193211488250652	
Pno01G007762.t1	Pno09G000676.t2	0.062054022137887646	0.2519505176068654	0.24629448165974613	552.0	123.83333333333329	428.16666666666674	25.5	26.5	0.05955624756714674	0.2139973082099597	
Pno01G007772.t1	Pno09G000673.t1	0.04813988683243997	0.30220288500263126	0.159296582598875	2550.0	609.0833333333336	1940.9166666666663	90.5	151.5	0.0466274526641192	0.24873443699548492	
Pno01G007774.t1	Pno09G000666.t1	0.20645962698198678	1.1061300354459025	0.18665041212696018	609.0	133.41666666666663	475.58333333333337	85.83333333333334	77.16666666666666	0.18048011214298232	0.5783885071830107	
Pno01G007814.t1	Pno09G000665.t1	0.034588949262997055	0.3500003050021795	0.09882548320288369	936.0	221.0833333333336	714.9166666666664	24.166666666666668	61.833333333333336	0.0338034735983215	0.2796833773087068	
Pno01G007849.t1	Pno09G000657.t1	0.0920920502487525	0.8184444857721371	0.11252082682415655	723.0	180.66666666666677	542.3333333333333	47.0	90.0	0.08666256914566689	0.4981549815498152	
Pno01G007852.t1	Pno09G000652.t1	0.05031494769893968	0.32076715340173245	0.15685816694555588	1482.0	362.08333333333275	1119.9166666666672	54.5	94.5	0.048664335143983904	0.2609896432681247	
Pno01G007861.t1	Pno09G000650.t1	0.12214878641974186	0.5713526837165067	0.21378876813038572	642.0	141.49999999999994	500.5000000000001	56.416666666666664	56.583333333333336	0.11272061272061269	0.39988221436984706	
Pno01G007880.t1	Pno09G000649.t1	0.12161238066886175	0.5123041106664438	0.23738318341943265	1413.0	337.41666666666686	1075.583333333333	120.75	125.25	0.11226466258619357	0.37120276611508995	
Pno01G004634.t1	Pno09G002940.t2	0.12177589551423287	0.33034442916833684	0.3686331136892832	720.0	168.41666666666663	551.5833333333334	62.0	45.0	0.1124036863574558	0.2671944581890154	
Pno01G004635.t2	Pno09G002939.t1	0.1255381881373584	0.47914773464330107	0.26200309228387486	555.0	141.91666666666663	413.08333333333337	47.75	50.25	0.1155941093403268	0.35408103347034653	
Pno01G004636.t2	Pno09G002936.t1	0.04865186572731704	0.3567862880888746	0.13636136631797346	804.0	199.00000000000026	604.9999999999998	28.5	56.5	0.047107438016528946	0.28391959798994937	
Pno01G004648.t1	Pno09G002932.t3	0.07558614009160376	0.3930233233335271	0.19231973169047764	210.0	46.58333333333334	163.41666666666666	11.75	14.25	0.0719020907700153	0.3059033989266547	
Pno01G004649.t1	Pno09G002931.t3	0.09392428908091784	0.28766494656636865	0.32650585412654054	1260.0	297.16666666666663	962.8333333333334	85.0	71.0	0.0882811147654492	0.2389231632080763	
Pno01G004650.t2	Pno09G002930.t1	0.05629156844784387	0.26208106322969293	0.21478685927990473	2088.0	483.74999999999807	1604.2500000000018	87.0	107.0	0.05423094904160817	0.22118863049095697	
Pno01G004654.t1	Pno09G002929.t1	0.06348116178832701	0.21332614838570835	0.29757796814269905	1260.0	298.91666666666674	961.0833333333333	58.5	55.5	0.060868811237319	0.18567047672149423	
Pno01G004659.t1	Pno09G002927.t1	0.0586814802880916	0.3418642456903345	0.17165141142383786	2493.0	597.333333333333	1895.666666666667	107.0	164.0	0.056444522595392996	0.27455357142857156	
Pno01G004660.t1	Pno09G002924.t1	0.061857745393339825	0.6191540990522972	0.09990686565432069	645.0	156.58333333333323	488.41666666666674	29.0	66.0	0.05937553318546322	0.42150079829696674	
Pno01G004661.t1	Pno09G002923.t3	0.08205219548029476	0.37887756127447647	0.21656652139621524	1545.0	359.1666666666663	1185.8333333333337	92.16666666666669	106.83333333333333	0.07772312016865776	0.2974477958236662	
Pno01G004665.t5	Pno09G002917.t1	0.21679735315874965	0.8291174211526595	0.26147967420266316	504.0	121.58333333333333	382.4166666666667	72.0	61.0	0.18827631292220526	0.5017135023989033	
Pno01G004674.t1	Pno09G002907.t1	0.08458694039488185	0.3028982972543052	0.27925855365197033	3015.0	702.2500000000011	2312.7499999999986	185.0	175.0	0.07999135228623937	0.24919900320398677	
Pno01G004675.t2	Pno09G002906.t1	0.04589572289869843	0.2962346149651752	0.15493031732329404	822.0	181.8333333333335	640.1666666666665	28.5	44.5	0.04451965633949494	0.24472960586617756	
Pno01G004686.t1	Pno09G002902.t1	0.14057315393433462	0.8620879938671029	0.1630612593312661	573.0	144.58333333333331	428.4166666666667	54.91666666666667	74.08333333333334	0.12818517798093756	0.512391930835735	
Pno01G004691.t1	Pno09G002899.t1	0.11309228257832152	0.5424902033758165	0.20846880160152034	966.0	226.16666666666694	739.833333333333	77.66666666666666	87.33333333333334	0.10497859878350983	0.3861459100957991	
Pno01G004703.t1	Pno09G002893.t1	0.16726854675961594	0.6106861976745976	0.2739026154456245	516.0	106.91666666666654	409.0833333333335	61.33333333333333	44.666666666666664	0.1499287023833774	0.41777084957131766	
Pno01G004707.t1	Pno09G002892.t1	0.1069650172731889	0.44238998631170223	0.24178896580589132	609.0	129.1666666666666	479.83333333333337	47.833333333333336	43.166666666666664	0.09968739145536644	0.3341935483870969	
Pno01G004728.t1	Pno09G002888.t1	0.25384597308455253	0.8308085791735363	0.305540866389549	297.0	73.33333333333334	223.66666666666666	48.16666666666667	36.833333333333336	0.21535022354694489	0.5022727272727272	
Pno01G004732.t1	Pno09G002869.t2	0.5112798804942887	2.0267396447949277	0.25226717294811773	1671.0	405.9999999999997	1265.0000000000002	468.91666666666663	284.08333333333337	0.3706851119894597	0.6997126436781615	
Pno01G004734.t2	Pno09G002868.t1	0.1300218423183288	0.389344387327058	0.3339507298691519	1173.0	271.0833333333336	901.9166666666664	107.66666666666666	82.33333333333334	0.11937540423172875	0.3037196434060864	
Pno01G004737.t2	Pno09G002865.t1	0.11036169784556077	0.3961741006091478	0.2785686840100634	1995.0	439.99999999999875	1555.0000000000014	159.58333333333331	135.41666666666666	0.10262593783494095	0.3077651515151524	
Pno01G004738.t1	Pno09G002864.t2	0.03937481497263543	0.33161052456988493	0.11873813421243638	1047.0	264.9166666666669	782.083333333333	30.0	71.0	0.03835908364411296	0.26800880780119507	
Pno01G004745.t2	Pno09G002860.t2	0.16585242475136353	0.41766861061488997	0.39709094850866644	1134.0	269.8333333333336	864.1666666666664	128.58333333333334	86.41666666666667	0.14879459980713602	0.32025941939468777	
Pno01G004746.t1	Pno09G002859.t2	0.44170427188253425	0.7839170279590697	0.5634579376755122	1224.0	297.83333333333337	926.1666666666665	309.1666666666667	144.83333333333334	0.33381320856577296	0.48628987129266926	
Pno01G004751.t1	Pno09G002856.t1	0.1213250752464156	0.30409883108112307	0.39896593753775483	762.0	171.33333333333343	590.6666666666665	66.16666666666666	42.833333333333336	0.11202031602708805	0.2499999999999999	
Pno01G004753.t1	Pno09G002855.t1	0.17530868667266822	0.49480517824410997	0.3542984074960114	828.0	187.25000000000023	640.7499999999998	100.16666666666667	67.83333333333333	0.15632722070490318	0.36226079216733376	
Pno01G004754.t1	Pno09G002854.t4	0.09203042920936672	0.30815655062730873	0.29864829750340216	1245.0	278.0000000000001	966.9999999999999	83.75	70.25	0.08660806618407446	0.2526978417266186	
Pno01G004756.t1	Pno09G002849.t1	0.09358433122164414	0.4083285493865193	0.22918880240494338	2046.0	493.5833333333318	1552.4166666666683	136.58333333333334	155.41666666666666	0.08798110472918559	0.3148742191457042	
Pno01G004757.t1	Pno09G002847.t1	0.06671061451237213	0.376109821010815	0.17737004137005472	459.0	106.49999999999993	352.50000000000006	22.5	31.5	0.06382978723404255	0.29577464788732416	
Pno01G004759.t1	Pno09G002845.t1	0.3034924204214622	0.7777039590337378	0.3902415782973998	468.0	107.4166666666666	360.58333333333337	90.0	52.0	0.24959556274555117	0.48409619860356895	
Pno01G004760.t2	Pno09G002844.t1	0.038980814463270744	0.2987454892949037	0.13048168377461664	780.0	174.5000000000001	605.4999999999999	23.0	43.0	0.03798513625103221	0.24641833810888236	
Pno01G004761.t1	Pno09G002843.t1	0.22993732297015587	0.5262624400283127	0.4369252021059784	1152.0	271.25000000000034	880.7499999999997	174.41666666666666	102.58333333333334	0.19803198031980326	0.37818740399385514	
Pno01G004763.t1	Pno09G002840.t2	0.019972468310966784	0.30018213247376246	0.06653450072586344	2892.0	676.4166666666675	2215.583333333332	43.666666666666664	167.33333333333331	0.01970888027983602	0.2473820376986568	
Pno01G004765.t1	Pno09G002837.t1	0.1478122338445092	0.6882857816600104	0.21475415849505863	558.0	126.91666666666659	431.0833333333334	57.83333333333333	57.16666666666667	0.1341581287454088	0.4504267892317797	
Pno01G004777.t1	Pno09G002814.t1	0.10036229821052935	0.36333444448495417	0.2762256640787202	1359.0	300.66666666666686	1058.333333333333	99.41666666666667	86.58333333333334	0.09393700787401578	0.28797117516629694	
Pno01G004817.t1	Pno09G002809.t1	0.3660808719828341	1.9841795867897796	0.18449986806643817	1071.0	235.2500000000003	835.7499999999998	242.08333333333337	163.91666666666666	0.2896599860404827	0.6967764789231304	
Pno01G004821.t1	Pno09G002808.t1	0.15960866657196676	0.31093733237374743	0.513314581280696	825.0	211.16666666666686	613.8333333333331	88.25	53.75000000000001	0.14376866684767856	0.25453827940015766	
Pno01G004823.t1	Pno09G002807.t1	0.11345620202605876	0.44219195938517586	0.2565768092748868	804.0	185.08333333333346	618.9166666666665	65.16666666666666	61.833333333333336	0.10529150397199409	0.334083746060333	
Pno01G004825.t1	Pno09G002802.t1	0.05700819172485598	0.2587079041347361	0.22035736370530792	891.0	189.6666666666666	701.3333333333335	38.5	41.5	0.054895437262357405	0.2188049209138841	
Pno01G004832.t1	Pno09G002787.t1	0.058822166237840354	0.3504838781850175	0.16783130380333394	1056.0	247.33333333333366	808.6666666666663	45.75	69.25	0.05657460840890357	0.27998652291105086	
Pno01G004833.t1	Pno09G002786.t2	0.10275655897879318	0.2849387670247672	0.3606268113382461	2061.0	468.58333333333195	1592.4166666666679	152.91666666666666	111.08333333333333	0.09602804961013127	0.23706206651253847	
Pno01G004851.t1	Pno09G002785.t1	0.0830173509044326	0.3483159564309634	0.23833921292344448	570.0	130.9999999999999	439.0000000000001	34.5	36.5	0.07858769931662868	0.2786259541984735	
Pno01G004856.t1	Pno09G002783.t1	0.2653157923864211	1.1105738848326412	0.238899722035516	1530.0	337.41666666666663	1192.5833333333335	266.5	195.5	0.22346446789183144	0.5794023215608793	
Pno01G004867.t1	Pno09G002779.t1	0.10459651317741327	0.438205686077647	0.23869273380190575	852.0	208.4166666666669	643.583333333333	62.833333333333336	69.16666666666666	0.09763045448659852	0.3318672530987601	
Pno01G004871.t1	Pno09G002778.t1	0.10441786603709469	0.2972840441641567	0.3512393890182562	2196.0	492.99999999999795	1703.000000000002	166.0	121.0	0.09747504403992942	0.24543610547667444	
Pno01G004884.t1	Pno09G002774.t3	0.09762145213587438	0.33544001472180973	0.2910250651426745	2856.0	629.1666666666679	2226.833333333332	203.83333333333331	170.16666666666669	0.09153506474066317	0.2704635761589399	
Pno01G004886.t1	Pno09G002771.t1	0.057895551118639206	0.47760788980606933	0.12121983818598024	1737.0	420.83333333333314	1316.166666666667	73.33333333333333	148.66666666666669	0.05571736102317334	0.35326732673267347	
Pno01G004887.t1	Pno09G002769.t1	0.055127550285547056	0.4232579468485258	0.13024575367341165	969.0	216.41666666666686	752.5833333333331	40.0	70.0	0.05315026021481565	0.3234501347708892	
Pno01G004888.t1	Pno09G002767.t1	0.10891261719544348	0.41456896365696305	0.26271290603790526	1152.0	254.33333333333385	897.6666666666661	91.0	81.0	0.10137393241737845	0.3184796854521619	
Pno01G004893.t2	Pno09G002766.t2	0.08169201972469786	0.44798996853976997	0.1823523414842842	1242.0	288.08333333333314	953.9166666666667	73.83333333333334	97.16666666666667	0.07740019219009348	0.33728666473821256	
Pno01G004896.t1	Pno09G002758.t1	0.102083894428185	0.2813353235130192	0.3628548777788329	900.0	216.33333333333348	683.6666666666665	65.25	50.75	0.09544124817162362	0.23459167950693358	
Pno01G004898.t2	Pno09G002757.t2	0.04840691914346624	0.3317486412226842	0.14591444584387428	1803.0	427.0833333333325	1375.9166666666674	64.5	114.5	0.04687783901641327	0.26809756097561027	
Pno01G004904.t1	Pno09G002755.t1	0.09254733151910624	0.4983001084506893	0.18572609146494803	1827.0	425.749999999999	1401.250000000001	122.0	155.0	0.08706512042818906	0.3640634174985329	
Pno01G004906.t1	Pno09G002753.t1	0.01778999211062632	0.27257545931325733	0.06526630150581962	1107.0	272.7500000000001	834.2499999999999	14.666666666666666	62.33333333333333	0.01758066127260014	0.22853651084631824	
Pno01G004907.t1	Pno09G002751.t3	0.05004108862184034	0.27040756553748907	0.18505801981676687	1011.0	246.66666666666697	764.333333333333	37.0	56.0	0.04840819886611428	0.22702702702702673	
Pno01G004915.t1	Pno09G002748.t1	0.05454703314602742	0.2598225799081975	0.20993954091788478	3030.0	722.1666666666683	2307.8333333333317	121.41666666666666	158.58333333333331	0.05261067379215718	0.2195938149088386	
Pno01G004916.t3	Pno09G002746.t1	0.07023734600308265	0.3501000269118464	0.2006207957840806	2892.0	682.1666666666681	2209.833333333332	148.16666666666669	190.83333333333334	0.06704879704351766	0.279745907647202	
Pno01G004917.t1	Pno09G002745.t1	0.1155127759912434	0.41664435201292294	0.2772455103091391	558.0	142.33333333333337	415.66666666666663	44.5	45.5	0.1070569366479551	0.3196721311475409	
Pno01G004922.t1	Pno09G002740.t1	0.02402370718560902	0.35171449274982025	0.06830456998738872	1977.0	475.50000000000006	1501.5	35.5	133.5	0.023643023643023644	0.2807570977917981	
Pno01G004926.t1	Pno09G002737.t1	0.05597524088651319	0.28548495732169676	0.1960707191427879	1311.0	306.74999999999994	1004.25	54.166666666666664	72.83333333333333	0.05393743257820927	0.23743547948926924	
Pno01G007890.t1	Pno09G000588.t1	0.11026373150914986	0.5684067399453288	0.19398737516686623	720.0	156.0000000000001	563.9999999999999	57.833333333333336	62.16666666666667	0.10254137115839246	0.39850427350427325	
