Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	PANTHER	PTHR27000	LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED	102	297	1.4E-70	T	24-04-2022	-	-
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	Pfam	PF08263	Leucine rich repeat N-terminal domain	35	72	8.8E-7	T	24-04-2022	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	SUPERFAMILY	SSF52058	L domain-like	36	252	9.52E-38	T	24-04-2022	-	-
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	Pfam	PF00560	Leucine Rich Repeat	103	125	0.25	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	Pfam	PF00560	Leucine Rich Repeat	223	245	0.58	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	PRINTS	PR00019	Leucine-rich repeat signature	221	234	1.1E-5	T	24-04-2022	-	-
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	PRINTS	PR00019	Leucine-rich repeat signature	152	165	1.1E-5	T	24-04-2022	-	-
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	Pfam	PF13855	Leucine rich repeat	127	184	9.4E-10	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno10G002245	227a5b306b5c338516ec4cf216c3064d	314	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	34	303	7.6E-56	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	MobiDBLite	mobidb-lite	consensus disorder prediction	263	283	-	T	24-04-2022	-	-
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	Pfam	PF14580	Leucine-rich repeat	1	173	3.9E-81	T	24-04-2022	-	-
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	1	176	5.2E-50	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	MobiDBLite	mobidb-lite	consensus disorder prediction	265	282	-	T	24-04-2022	-	-
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	PANTHER	PTHR10552	U2 SMALL NUCLEAR RIBONUCLEOPROTEIN A	1	251	3.1E-121	T	24-04-2022	IPR044640	U2 small nuclear ribonucleoprotein A'
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	PANTHER	PTHR10552:SF8	BNAC08G13840D PROTEIN	1	251	3.1E-121	T	24-04-2022	-	-
Pno02G016109	3f39270349ed8b31506d77aaf531a551	304	SUPERFAMILY	SSF52058	L domain-like	13	158	3.74E-29	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	Pfam	PF01157	Ribosomal protein L21e	3	39	5.5E-7	T	24-04-2022	IPR001147	Ribosomal protein L21e
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	SUPERFAMILY	SSF52058	L domain-like	80	210	4.25E-32	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	PANTHER	PTHR48005:SF35	LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE ERL1	78	129	1.6E-61	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	PANTHER	PTHR48005:SF35	LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE ERL1	126	209	1.6E-61	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	123	145	7.54254	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	Pfam	PF13855	Leucine rich repeat	80	134	3.1E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	63	231	3.6E-39	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	PANTHER	PTHR48005	LEUCINE RICH REPEAT KINASE 2	78	129	1.6E-61	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	PANTHER	PTHR48005	LEUCINE RICH REPEAT KINASE 2	126	209	1.6E-61	T	24-04-2022	-	-
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	Gene3D	G3DSA:2.30.30.70	Ribosomal protein L21	1	47	9.7E-7	T	24-04-2022	IPR036948	Ribosomal protein L21 superfamily
Pno02G001849	1764222858673a70d4d1025ab1f17426	433	SUPERFAMILY	SSF50104	Translation proteins SH3-like domain	4	41	3.01E-5	T	24-04-2022	IPR008991	Translation protein SH3-like domain superfamily
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	Pfam	PF13855	Leucine rich repeat	174	232	1.8E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	245	267	7.465533	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	PANTHER	PTHR48063:SF13	RECEPTOR-LIKE PROTEIN 12 ISOFORM X1	2	330	5.0E-131	T	24-04-2022	-	-
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	PANTHER	PTHR48063	LRR RECEPTOR-LIKE KINASE	2	330	5.0E-131	T	24-04-2022	-	-
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	Pfam	PF00560	Leucine Rich Repeat	27	49	0.079	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	Pfam	PF00560	Leucine Rich Repeat	246	263	0.6	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	Pfam	PF00560	Leucine Rich Repeat	102	122	0.44	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	SUPERFAMILY	SSF52058	L domain-like	4	286	6.69E-48	T	24-04-2022	-	-
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	PRINTS	PR00019	Leucine-rich repeat signature	243	256	1.2E-6	T	24-04-2022	-	-
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	PRINTS	PR00019	Leucine-rich repeat signature	222	235	1.2E-6	T	24-04-2022	-	-
Pno01G005313	23219c9aaef719607af4cbccdc5bd16f	330	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	1	296	1.4E-82	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SUPERFAMILY	SSF52047	RNI-like	814	1004	1.02E-10	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	423	530	9.79E-8	T	24-04-2022	IPR036390	Winged helix DNA-binding domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SMART	SM00255	till_3	17	153	4.0E-39	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Pfam	PF00931	NB-ARC domain	199	412	8.8E-24	T	24-04-2022	IPR002182	NB-ARC
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	25	708	3.2E-204	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	712	789	3.2E-204	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	786	989	3.2E-204	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SUPERFAMILY	SSF52058	L domain-like	558	876	3.97E-51	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Pfam	PF01582	TIR domain	19	184	8.0E-42	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:3.40.50.10140	-	15	187	9.2E-67	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	ProSiteProfiles	PS50104	TIR domain profile.	16	181	32.389557	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:1.10.8.430	-	351	436	2.1E-11	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PRINTS	PR00364	Disease resistance protein signature	387	401	6.5E-21	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PRINTS	PR00364	Disease resistance protein signature	215	230	6.5E-21	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PRINTS	PR00364	Disease resistance protein signature	292	306	6.5E-21	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PRINTS	PR00364	Disease resistance protein signature	743	759	6.5E-21	T	24-04-2022	-	-
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:3.40.50.300	-	188	344	6.1E-29	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	189	447	9.14E-57	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	25	708	3.2E-204	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	786	989	3.2E-204	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	8	156	1.44E-38	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	527	690	5.1E-16	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	921	1010	4.4E-10	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	691	887	3.2E-49	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004588	27674689cdeb0dd38102c8c8b6ef5188	1013	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	712	789	3.2E-204	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno02G007011	e149274c2c5765899db399dd66269e51	566	PRINTS	PR00019	Leucine-rich repeat signature	421	434	4.4E-5	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	PRINTS	PR00019	Leucine-rich repeat signature	263	276	4.4E-5	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	260	282	4.6	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	421	444	0.003	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	492	514	150.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	376	398	150.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	352	375	4.5	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	329	351	0.72	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	469	491	0.039	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	306	328	12.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00369	LRR_typ_2	283	305	0.091	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno02G007011	e149274c2c5765899db399dd66269e51	566	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	331	352	7.303818	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	PANTHER	PTHR45752:SF112	PLANT INTRACELLULAR RAS-GROUP-RELATED LRR PROTEIN 4	2	566	3.1E-265	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	329	348	23.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	306	325	140.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	352	371	53.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	260	279	27.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	421	440	8.4	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	283	302	14.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	398	417	53.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	492	511	140.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	469	488	17.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00364	LRR_bac_2	375	394	0.54	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	217	320	8.3E-20	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	321	410	2.4E-25	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	411	527	1.6E-28	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G007011	e149274c2c5765899db399dd66269e51	566	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	423	444	7.958377	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	471	492	7.365424	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Pfam	PF00560	Leucine Rich Repeat	423	440	1.7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00365	LRR_sd22_2	469	489	180.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00365	LRR_sd22_2	421	439	87.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00365	LRR_sd22_2	329	362	230.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SMART	SM00365	LRR_sd22_2	283	301	90.0	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	285	306	7.473233	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Pfam	PF13855	Leucine rich repeat	446	505	1.1E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Pfam	PF13855	Leucine rich repeat	331	388	9.9E-10	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	Pfam	PF13855	Leucine rich repeat	262	319	4.4E-9	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G007011	e149274c2c5765899db399dd66269e51	566	PANTHER	PTHR45752	LEUCINE-RICH REPEAT-CONTAINING	2	566	3.1E-265	T	24-04-2022	-	-
Pno02G007011	e149274c2c5765899db399dd66269e51	566	SUPERFAMILY	SSF52058	L domain-like	240	507	2.27E-61	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062	RECEPTOR-LIKE PROTEIN 14	10	125	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062	RECEPTOR-LIKE PROTEIN 14	163	228	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	25	131	5.2E-14	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	132	328	6.1E-55	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SUPERFAMILY	SSF52058	L domain-like	384	605	3.12E-31	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	437	455	650.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	652	678	360.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	867	888	480.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	284	310	44.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	235	261	120.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00365	LRR_sd22_2	333	351	190.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062:SF33	LEUCINE-RICH REPEAT DOMAIN, L DOMAIN-LIKE PROTEIN-RELATED	163	228	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Pfam	PF13855	Leucine rich repeat	825	880	9.3E-7	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Pfam	PF13855	Leucine rich repeat	212	272	2.7E-6	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Pfam	PF13855	Leucine rich repeat	286	346	2.6E-9	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Pfam	PF13516	Leucine Rich repeat	651	667	0.53	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Pfam	PF00560	Leucine Rich Repeat	188	206	1.4	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062:SF33	LEUCINE-RICH REPEAT DOMAIN, L DOMAIN-LIKE PROTEIN-RELATED	10	125	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062:SF33	LEUCINE-RICH REPEAT DOMAIN, L DOMAIN-LIKE PROTEIN-RELATED	224	1013	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SUPERFAMILY	SSF52058	L domain-like	134	456	2.04E-48	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062:SF33	LEUCINE-RICH REPEAT DOMAIN, L DOMAIN-LIKE PROTEIN-RELATED	132	179	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062	RECEPTOR-LIKE PROTEIN 14	132	179	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PRINTS	PR00019	Leucine-rich repeat signature	867	880	6.3E-5	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PRINTS	PR00019	Leucine-rich repeat signature	679	692	6.3E-5	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	565	943	2.1E-94	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	333	354	28.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	867	891	120.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	186	210	32.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	235	259	6.5	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	385	412	380.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	137	161	150.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	676	700	49.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	284	303	140.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SMART	SM00369	LRR_typ_2	308	332	56.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	329	564	5.2E-45	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	PANTHER	PTHR48062	RECEPTOR-LIKE PROTEIN 14	224	1013	0.0	T	24-04-2022	-	-
Pno08G006555	d82c69efb5ae207513fe86762e23be91	1016	SUPERFAMILY	SSF52058	L domain-like	610	933	2.96E-50	T	24-04-2022	-	-
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	Pfam	PF01582	TIR domain	9	169	7.4E-35	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	7	145	3.14E-34	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	SUPERFAMILY	SSF52833	Thioredoxin-like	195	270	1.67E-5	T	24-04-2022	IPR036249	Thioredoxin-like superfamily
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	186	290	9.057522	T	24-04-2022	-	-
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	Gene3D	G3DSA:3.40.50.10140	-	2	171	2.7E-50	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	PANTHER	PTHR32009:SF84	TOLL/INTERLEUKIN-LIKE RECEPTOR-PROTEIN	9	147	2.9E-46	T	24-04-2022	-	-
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	PANTHER	PTHR32009	TMV RESISTANCE PROTEIN N-LIKE	9	147	2.9E-46	T	24-04-2022	-	-
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	SMART	SM00255	till_3	7	143	4.6E-33	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno05G003917	9d4dbb9e26151d253b4a7ddfd10004f4	314	ProSiteProfiles	PS50104	TIR domain profile.	6	167	25.869423	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	71	90	7.142103	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	SUPERFAMILY	SSF52058	L domain-like	38	157	4.42E-23	T	24-04-2022	-	-
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	MobiDBLite	mobidb-lite	consensus disorder prediction	247	305	-	T	24-04-2022	-	-
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	MobiDBLite	mobidb-lite	consensus disorder prediction	159	187	-	T	24-04-2022	-	-
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	5	170	3.7E-36	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno02G002609	7ddea0781f490c3a702bdea4b03bc846	462	PANTHER	PTHR11375:SF18	ACIDIC LEUCINE-RICH NUCLEAR PHOSPHOPROTEIN 32-RELATED PROTEIN 2	2	297	9.3E-67	T	24-04-2022	-	-
